customer_id,annual_income,credit_score,loan_amount,loan_term,debt_to_income,employment_years,num_delinquencies,credit_utilization,num_accounts,home_ownership,loan_purpose,default,loan_to_income,credit_score_bucket,high_utilization_flag,has_delinquency,low_employment_years,dti_util_interaction,loan_income_ratio,risky_profile_flag,existing_customer,relationship_tenure_months,num_existing_products,offered_interest_rate,estimated_monthly_payment,payment_to_income_ratio,review_flag,response_probability,accepted_offer
9320,42054.40848665551,704.0088077156423,5070.7757368489,36,0.6479898940947666,8,0,0.4392277828829264,10,RENT,other,0,0.1205765559236757,high,0,0,0,0.2846151645137866,0.1205765559236757,0,0,0,0,0.196,187.42,0.0535,1,0.0795,0
9321,61532.74838060981,760.7964363429832,24258.64577638899,36,0.3447210130838183,6,1,0.6394449107504886,9,MORTGAGE,other,1,0.3942395945967388,high,0,1,0,0.2204300974452002,0.3942395945967388,0,1,27,1,0.1663,860.48,0.1678,0,0.3739,1
9322,62816.6892892979,671.3730642804206,34405.74297907617,60,0.2228813322652046,1,0,0.1798227486388154,11,MORTGAGE,credit_card,0,0.547716592004319,high,0,0,1,0.0400791337882101,0.547716592004319,0,0,0,0,0.2197,949.61,0.1814,0,0.4569,1
9323,77902.647553164,824.2149850837277,36927.44616801082,36,0.6011980502805048,0,1,0.6804735783044971,9,MORTGAGE,other,0,0.4740204258441406,high,0,1,1,0.409099388544062,0.4740204258441406,0,0,0,0,0.2656,1498.95,0.2309,1,0.0602,0
9324,26557.50413126008,648.6529497289764,7755.897822899282,36,0.1805212921802177,18,0,0.5938099239667658,12,RENT,other,0,0.2920416686851982,medium,0,0,0,0.1071953347839173,0.2920416686851982,0,0,0,0,0.2081,291.47,0.1317,0,0.3312,1
9325,31634.455567640296,819.8563743159029,15971.261645976265,36,0.1981212488849442,15,1,0.3813765069026258,6,RENT,other,0,0.5048691801040133,high,0,1,0,0.0755587898429257,0.5048691801040133,0,1,31,2,0.1554,557.84,0.2116,0,0.4336,1
9326,85857.4281219158,611.7685372661306,5207.847455550907,36,0.582987204646182,1,0,0.3597291175005792,9,MORTGAGE,home_improvement,0,0.0606569235697954,medium,0,0,1,0.2097174726415006,0.0606569235697954,1,1,1,2,0.234,202.69,0.0283,1,0.0887,0
9327,51076.85648789704,716.2239432016308,14493.8837361288,36,0.0878602050228972,7,0,0.5906699642411081,7,MORTGAGE,home_improvement,0,0.2837661659792913,high,0,0,0,0.0518963841590911,0.2837661659792913,0,1,32,1,0.1699,516.69,0.1214,0,0.2157,1
9328,107235.89370689791,635.0227481835634,31228.480950493613,60,0.3115931260996675,10,1,0.4388210510024465,11,RENT,other,0,0.2912129499806988,medium,0,1,0,0.1367336230801939,0.2912129499806988,0,0,0,0,0.1816,795.79,0.0891,1,0.5762,1
9329,81758.0916604514,758.3696281886764,19871.082164416,36,0.1216152233011162,9,0,0.439617934977386,7,OWN,home_improvement,0,0.2430472845024235,high,0,0,0,0.0534642333294503,0.2430472845024235,0,0,0,0,0.2154,754.14,0.1107,0,0.1539,0
9330,93202.8645061922,646.52371744991,16261.259203762122,36,0.1415473930547458,3,1,0.7897698482755101,10,MORTGAGE,credit_card,0,0.1744716676868583,medium,1,1,0,0.1117898631366405,0.1744716676868583,0,1,18,1,0.2068,609.94,0.0785,1,0.1845,0
9331,117320.76961262684,700.360983345086,25450.8575641121,60,0.5442144428677117,18,0,0.2040104871676111,2,MORTGAGE,debt_consolidation,0,0.2169339465461192,high,0,0,0,0.1110254536130919,0.2169339465461192,0,1,28,2,0.2558,755.71,0.0773,1,0.6846,1
9332,65708.67564580282,634.4620602770901,12049.479101905288,36,0.2792877054927615,1,0,0.3936517894638114,4,RENT,debt_consolidation,0,0.1833772935353869,medium,0,0,1,0.1099421050424675,0.1833772935353869,0,1,15,1,0.2263,464.13,0.0848,1,0.1614,0
9333,57765.39883751173,745.605762156663,35929.78364881857,36,0.6494572600529399,16,1,0.6409793531047122,2,OWN,debt_consolidation,1,0.6219949030260044,high,0,1,0,0.4162886944178923,0.6219949030260044,0,0,0,0,0.2345,1399.21,0.2907,1,0.254,0
9334,101151.0775679644,634.0974117552603,20072.849722414736,36,0.3354067081943012,1,0,0.3277235733809845,8,RENT,debt_consolidation,0,0.1984442499757765,medium,0,0,1,0.1099206849453895,0.1984442499757765,0,1,22,2,0.2164,762.89,0.0905,1,0.1234,0
9335,90285.40691789058,797.8390391319867,15982.057570401008,36,0.2266727514628944,0,0,0.1494845419122991,2,OWN,credit_card,0,0.1770170630648955,high,0,0,1,0.0338840724164311,0.1770170630648955,0,0,0,0,0.2477,633.47,0.0842,0,0.2619,0
9336,69380.09070536097,610.2802025127027,25868.492347956115,60,0.0432701107740077,19,0,0.8303168389770601,8,RENT,debt_consolidation,1,0.3728518092811375,medium,1,0,0,0.0359279016000613,0.3728518092811375,0,1,11,2,0.2561,768.62,0.1329,1,0.5168,0
9337,116743.73900867828,585.8060457170297,29392.86160211046,36,0.2973818446906357,12,1,0.3469449846466477,14,MORTGAGE,debt_consolidation,1,0.2517724877706181,medium,0,1,0,0.1031751395403843,0.2517724877706181,0,0,0,0,0.2428,1157.47,0.119,1,0.104,0
9338,68632.67070480209,746.608645465536,35959.75240149259,36,0.1246662359872455,2,0,0.6913760767027031,1,RENT,debt_consolidation,0,0.5239451128987265,high,0,0,0,0.0861912531341551,0.5239451128987265,0,0,0,0,0.2763,1480.29,0.2588,0,0.1083,0
9339,75983.20912667345,638.5849451815535,17900.31093741836,36,0.3811103571442481,17,2,0.565674949722326,14,OWN,credit_card,0,0.235582454899223,medium,0,1,0,0.2155845821162302,0.235582454899223,0,0,0,0,0.2286,691.65,0.1092,1,0.2333,0
9340,75636.67952502775,679.4933880585326,30860.56522693717,36,0.2276593463222392,5,0,0.4684078254328662,7,RENT,other,0,0.4080105766186837,high,0,0,0,0.1066374193502678,0.4080105766186837,0,1,18,2,0.2162,1172.48,0.186,0,0.1019,1
9341,46962.183153045866,657.4431192314995,21012.116118999973,60,0.2029506367675636,13,0,0.8123186624423335,4,OWN,home_improvement,1,0.4474263057591637,medium,1,0,0,0.1648605898008471,0.4474263057591637,0,1,9,2,0.2022,559.32,0.1429,1,0.7316,1
9342,77327.56168459172,588.1174212993117,13886.199790263052,36,0.3430639779672699,3,0,0.3000986462786272,7,RENT,debt_consolidation,0,0.1795763307101721,medium,0,0,0,0.1029530353749384,0.1795763307101721,0,1,1,1,0.1605,488.54,0.0758,1,0.4724,0
9343,116902.80532195474,674.6104435103164,12231.884709957654,36,0.2067996511482116,11,0,0.1531577321973914,2,MORTGAGE,other,0,0.1046329442323129,high,0,0,0,0.0316729655890717,0.1046329442323129,0,0,0,0,0.1884,447.38,0.0459,0,0.2611,0
9344,88349.04946128528,768.5441126480612,9030.165563669958,60,0.1396377669404796,5,1,0.1022973805004954,5,MORTGAGE,credit_card,0,0.1022101043376226,high,0,1,0,0.0142845777769497,0.1022101043376226,0,0,0,0,0.1969,237.7,0.0323,0,0.3175,1
9345,75931.90279196795,750.2195902313896,12583.06001110886,36,0.2774405529067211,19,0,0.2322667246897199,7,MORTGAGE,home_improvement,1,0.1657150624213539,high,0,0,0,0.064440208519749,0.1657150624213539,0,1,53,2,0.1933,463.32,0.0732,0,0.7755,1
9346,70146.98156502993,696.2254933838148,31157.06621760084,60,0.0839210275491658,8,0,0.3307058796025958,6,RENT,debt_consolidation,0,0.4441683094841713,high,0,0,0,0.0277531772328005,0.4441683094841713,0,1,8,4,0.1608,758.98,0.1298,0,0.3417,0
9347,84926.01085219053,757.8587805124575,27067.09601786037,36,0.2359720984787852,5,2,0.482818299282261,1,RENT,debt_consolidation,1,0.3187138515742907,high,0,1,0,0.1139316472655932,0.3187138515742907,0,1,8,2,0.2269,1043.38,0.1474,1,0.1843,0
9348,97492.99885467556,605.8336990714076,7587.883440580503,60,0.1806824734586285,5,1,0.6968980774426199,2,OWN,credit_card,0,0.0778300342552112,medium,0,1,0,0.1259172683808954,0.0778300342552112,0,1,19,2,0.1839,194.31,0.0239,1,0.5676,1
9349,93277.16492669258,657.2181969766496,2536.090797850644,60,0.3789630778483781,11,1,0.7721071521208192,7,RENT,home_improvement,0,0.0271887637217168,medium,1,1,0,0.2926001027964515,0.0271887637217168,0,0,0,0,0.2517,74.69,0.0096,1,0.0746,0
9350,65044.05414534063,707.7063458511145,8877.068442035892,60,0.0873561282110474,3,1,0.2484595967077422,5,OWN,debt_consolidation,0,0.1364777850726162,high,0,1,0,0.0217044683852666,0.1364777850726162,0,1,30,1,0.2176,243.99,0.045,0,0.3403,1
9351,84743.44782330343,670.8709621228022,12232.637917528516,60,0.2665294678030524,7,0,0.4314199700386436,7,OWN,debt_consolidation,0,0.1443490704188736,high,0,0,0,0.1149861350140084,0.1443490704188736,0,1,41,2,0.1741,306.72,0.0434,0,0.3844,0
9352,89398.19223444836,662.722366866641,16967.342894229914,36,0.3620332036347212,11,0,0.519162982129657,7,RENT,other,0,0.1897951454045397,medium,0,0,0,0.1879542376289552,0.1897951454045397,0,1,20,3,0.173,607.49,0.0815,0,0.2247,0
9353,44784.15037419065,595.9549387375233,31728.63523008714,36,0.1993140430732834,3,0,0.17818283731524,13,RENT,other,1,0.70847911513945,medium,0,0,0,0.0355143417115696,0.70847911513945,0,1,14,2,0.2509,1263.01,0.3384,1,0.0139,0
9354,80046.91623551083,534.3061027950102,14522.831411003332,60,0.2403098726253628,6,0,0.2877148386255725,5,MORTGAGE,other,0,0.1814289930681828,low,0,0,0,0.0691407162225381,0.1814289930681828,0,1,47,3,0.226,406.11,0.0609,1,0.2334,0
9355,20000.0,737.2506497464746,36804.99960177274,60,0.4513854215826088,8,1,0.4191754137615604,11,MORTGAGE,other,0,1.8402499799966243,high,0,1,0,0.1892096708578264,1.8402499799966243,0,0,0,0,0.2376,1053.63,0.6322,1,0.0532,0
9356,89476.01129463555,697.0255101276558,3198.001076786324,60,0.2513202750419119,2,0,0.5441170232759409,14,RENT,credit_card,0,0.0357414353912121,high,0,0,0,0.1367476399446958,0.0357414353912121,0,1,37,1,0.2184,88.03,0.0118,0,0.2577,0
9357,94810.29163688044,743.1398864747065,16513.674792376936,36,0.6112542309591318,0,0,0.7549630395849335,12,RENT,debt_consolidation,1,0.1741759729571285,high,1,0,1,0.4614743521640571,0.1741759729571285,0,1,47,3,0.2287,638.13,0.0808,1,0.1286,0
9358,97426.3837735938,649.3934840489138,27855.48669136401,60,0.5750048735238231,19,1,0.52133749056808,10,RENT,debt_consolidation,1,0.2859131747700973,medium,0,1,0,0.2997715978273261,0.2859131747700973,1,1,27,2,0.2318,788.17,0.0971,1,0.502,0
9359,63148.59443491297,630.1055480620685,28472.052523664337,36,0.2673229698556719,18,0,0.6446328469165691,12,MORTGAGE,other,0,0.450873891620177,medium,0,0,0,0.1723251671042539,0.450873891620177,0,1,1,2,0.1809,1030.57,0.1958,1,0.3079,0
9360,84271.40505072105,680.4583576645645,16642.860436116072,36,0.1042590402471824,15,2,0.6570495485338738,7,MORTGAGE,home_improvement,0,0.1974911943844014,high,0,1,0,0.0685033553249861,0.1974911943844014,0,1,14,2,0.2008,619.16,0.0882,1,0.2345,0
9361,117718.615366235,739.7939754028971,30017.53433784197,60,0.4398105930235833,2,1,0.7068342044876864,2,RENT,other,0,0.25499394674495,high,1,1,0,0.3108731706450821,0.25499394674495,0,1,46,2,0.2653,908.26,0.0926,1,0.4109,0
9362,117413.08944873777,663.7983449508642,28121.96442506883,60,0.5659478187377944,5,1,0.5607126476451589,4,RENT,credit_card,0,0.2395130266724417,medium,0,1,0,0.3173340998734712,0.2395130266724417,0,0,0,0,0.2735,864.61,0.0884,1,0.1687,0
9363,74124.81902320318,736.124962902994,13178.853406874894,36,0.296276034218292,5,0,0.5178208005121908,5,RENT,other,1,0.1777927228742608,high,0,0,0,0.1534178932114932,0.1777927228742608,0,1,26,1,0.1745,472.84,0.0765,0,0.6619,0
9364,79179.5889218868,609.5584396084839,23149.28468444422,60,0.4247023492737556,17,0,0.2691060780959503,12,MORTGAGE,debt_consolidation,1,0.2923642948814671,medium,0,0,0,0.1142899835711968,0.2923642948814671,1,1,44,3,0.2545,685.62,0.1039,1,0.3393,0
9365,108327.334342033,668.6987006781093,27036.13284076845,60,0.2470152992598628,1,0,0.7287105334243448,3,OWN,other,0,0.2495781236077952,medium,1,0,1,0.1800026504876287,0.2495781236077952,0,0,0,0,0.2293,761.05,0.0843,1,0.0988,0
9366,29975.93954213476,675.0920099145378,13894.652324271752,36,0.3786492481645067,13,1,0.9276215363050604,3,MORTGAGE,home_improvement,1,0.4635268330548115,high,1,1,0,0.3512431973031157,0.4635268330548115,0,0,0,0,0.2242,533.68,0.2136,1,0.0906,0
9367,65307.72771968926,765.8472960745344,36943.254502691634,60,0.1695511386116029,1,0,0.7257771824504776,3,RENT,home_improvement,0,0.5656796797569201,high,1,0,1,0.1230563476627995,0.5656796797569201,0,1,36,2,0.1861,950.33,0.1746,1,0.1974,1
9368,115067.1136661027,694.5339178611135,11646.38053382357,60,0.1029660367725697,8,3,0.6270420691170528,2,OWN,other,0,0.1012138061228977,high,0,1,0,0.0645640367466546,0.1012138061228977,0,0,0,0,0.1913,302.96,0.0316,1,0.2729,0
9369,104256.01625054298,802.2254262805936,21440.928832945123,36,0.7065504218843489,0,0,0.5393017108829486,14,MORTGAGE,debt_consolidation,1,0.2056565136846747,high,0,0,1,0.3810438513472985,0.2056565136846747,0,0,0,0,0.1785,773.5,0.089,1,0.2321,1
9370,86077.91332949714,585.6620640036763,7502.226835804919,60,0.6177996502597951,18,1,0.618028375688929,11,RENT,debt_consolidation,1,0.0871562349217276,medium,0,1,0,0.3818177143512495,0.0871562349217276,1,1,30,3,0.2793,233.26,0.0325,1,0.0584,0
9371,29825.027840081384,689.0943233087896,21033.601986625603,60,0.2821505986293367,8,0,0.3082080940317722,6,RENT,debt_consolidation,0,0.7052332724951775,high,0,0,0,0.0869610982334714,0.7052332724951775,0,1,49,1,0.2042,562.21,0.2262,0,0.2384,1
9372,73502.69300876514,692.5578627426312,9329.26783929178,36,0.2989261861836257,6,0,0.7106400302077568,1,OWN,credit_card,0,0.1269241636908779,high,1,0,0,0.2124289139794213,0.1269241636908779,0,1,15,3,0.2105,351.74,0.0574,1,0.5216,1
9373,57302.53811250201,723.4065238310807,17058.708586707373,60,0.1700310708501572,5,0,0.586806662607051,12,OWN,debt_consolidation,0,0.2976955148639024,high,0,0,0,0.0997753652250837,0.2976955148639024,0,0,0,0,0.2362,486.95,0.102,0,0.2189,1
9374,84931.1670845164,623.0648044485777,4134.024386789033,36,0.333650649215965,12,0,0.5728323000901242,1,MORTGAGE,other,1,0.0486749979854453,medium,0,0,0,0.1911258688169444,0.0486749979854453,0,0,0,0,0.1668,146.73,0.0207,1,0.2738,1
9375,50719.59945615359,797.9112437587585,27998.13400325722,60,0.0230377172896694,8,1,0.6055060671785927,10,OWN,credit_card,0,0.5520180423922553,high,0,1,0,0.0139494775928399,0.5520180423922553,0,1,21,2,0.1886,724.12,0.1713,0,0.1594,1
9376,44228.29815076178,680.9074759030232,23562.80049741608,36,0.431216503631751,9,0,0.597147135732227,1,MORTGAGE,debt_consolidation,0,0.5327539489890475,high,0,0,0,0.2574997000241655,0.5327539489890475,0,1,1,1,0.2534,941.11,0.2553,1,0.052,0
9377,20000.0,603.9052740945557,30874.10553636699,36,0.1428432057829343,5,0,0.4832372515322268,11,MORTGAGE,credit_card,0,1.5437052767411643,medium,0,0,0,0.0690271581625974,1.5437052767411643,0,1,1,1,0.2061,1157.06,0.6942,1,0.0266,0
9378,111654.14054930104,678.8782506710467,16521.94835360164,60,0.2243930583219332,13,0,0.2280619896178347,11,MORTGAGE,credit_card,0,0.1479743453504832,high,0,0,0,0.0511755273373309,0.1479743453504832,0,0,0,0,0.2605,495.14,0.0532,0,0.3576,0
9379,63006.88465670828,658.078693398392,31338.473668809984,36,0.1335139134979828,16,0,0.3858862904691349,3,MORTGAGE,other,0,0.4973817359651986,medium,0,0,0,0.0515211888057535,0.4973817359651986,0,1,12,3,0.2133,1186.03,0.2259,0,0.1779,0
9380,79714.37351107603,850.0,20392.79645394836,60,0.1646754847176421,3,2,0.9493162966817266,3,RENT,debt_consolidation,0,0.2558233296641167,high,1,1,0,0.1563291213064202,0.2558233296641167,0,1,15,2,0.2465,594.43,0.0895,1,0.2615,1
9381,74932.85650577457,753.4960519667509,21131.674594287368,36,0.1536664522157217,14,0,0.3994976808879146,2,RENT,credit_card,0,0.2820081280683179,high,0,0,0,0.0613893912904543,0.2820081280683179,0,1,47,2,0.2146,801.13,0.1283,0,0.2286,0
9382,42976.98201118502,683.4762948995752,41140.53325351939,60,0.3192640894768348,13,2,0.5436747446040062,11,RENT,home_improvement,0,0.9572690153500086,high,0,1,0,0.1735758223075487,0.9572690153500086,0,1,10,3,0.2272,1153.2,0.322,1,0.0176,0
9383,37228.0526565542,672.1658320360557,15153.240350613964,36,0.2789552563753657,12,0,0.511163687493912,10,RENT,debt_consolidation,0,0.407038221687352,high,0,0,0,0.1425917974946415,0.407038221687352,0,0,0,0,0.1889,554.58,0.1788,0,0.5065,1
9384,44840.546220082935,746.5739803737025,32274.59031154849,36,0.4180400695516221,4,1,0.6364144050514347,5,OWN,debt_consolidation,1,0.719763540622834,high,0,1,0,0.2660467221513559,0.719763540622834,0,1,1,1,0.2166,1226.85,0.3283,0,0.0238,0
9385,53304.946835118215,749.920351222975,24796.84940547613,60,0.5115344600638203,0,1,0.7445097075013456,9,OWN,credit_card,0,0.4651885214652226,high,1,1,1,0.3808423712389736,0.4651885214652226,0,1,14,3,0.214,676.49,0.1523,1,0.2446,0
9386,85998.18741041415,476.19150564755455,14280.95107754517,60,0.3714658185960969,5,1,0.2249245494955813,7,RENT,other,1,0.1660610706737957,low,0,1,0,0.0835517819007344,0.1660610706737957,0,1,1,3,0.2261,399.43,0.0557,1,0.1593,0
9387,51128.47009438166,725.0095208313334,6843.091095365271,36,0.1260595633947823,0,1,0.5884607822243645,9,MORTGAGE,other,0,0.1338411081457998,high,0,1,1,0.0741811092821554,0.1338411081457998,0,1,33,3,0.1889,250.44,0.0588,0,0.3103,1
9388,127394.71894783864,681.9576580785039,9669.149495445095,36,0.1133680045724388,16,0,0.5925955175736076,14,MORTGAGE,credit_card,1,0.0758991391105325,high,0,0,0,0.0671813713458914,0.0758991391105325,0,0,0,0,0.2313,374.95,0.0353,0,0.3467,0
9389,105814.53107679452,588.2199324749117,31306.74797854511,36,0.1213229713290726,13,1,0.5877803987048893,11,MORTGAGE,credit_card,0,0.2958643549204833,medium,0,1,0,0.0713112644598641,0.2958643549204833,0,0,0,0,0.2459,1237.99,0.1404,1,0.076,0
9390,99250.78648997124,741.6149897736924,37343.99526836957,36,0.3617620357830169,16,0,0.2207033057992009,7,MORTGAGE,credit_card,1,0.3762589354570678,high,0,0,0,0.0798420772099606,0.3762589354570678,0,1,45,2,0.2665,1517.61,0.1835,0,0.2865,0
9391,71410.2329258055,837.2331609490786,20914.399032102257,36,0.6189026213332516,13,1,0.626699287938548,10,RENT,home_improvement,1,0.2928767793481255,high,0,1,0,0.3878658320928496,0.2928767793481255,0,1,1,2,0.157,732.2,0.123,1,0.1382,0
9392,120428.4220716145,718.9757162779447,21438.817626211232,36,0.3492954457609875,15,0,0.5595816875659376,8,RENT,debt_consolidation,0,0.1780212449622922,high,0,0,0,0.1954593349980298,0.1780212449622922,0,1,41,4,0.1551,748.53,0.0746,0,0.4658,0
9393,68459.83106636629,757.0299909579805,27764.534331564864,36,0.255944412787891,6,0,0.17347170738691,5,RENT,debt_consolidation,0,0.4055594923137311,high,0,0,0,0.0443991142824555,0.4055594923137311,0,1,4,1,0.191,1019.17,0.1786,0,0.2289,1
9394,74062.15757537262,806.2883364375083,20733.02029353185,36,0.3185934921745854,9,0,0.5128492650385128,6,MORTGAGE,debt_consolidation,0,0.2799408088017425,high,0,0,0,0.1633904383077893,0.2799408088017425,0,0,0,0,0.231,803.67,0.1302,0,0.156,0
9395,80099.23619247809,621.8816494495964,30997.000379703222,60,0.1575950225134986,14,0,0.6548239749724075,12,RENT,debt_consolidation,0,0.3869824714037297,medium,0,0,0,0.1031969990781552,0.3869824714037297,0,1,38,3,0.2066,832.7,0.1247,1,0.2262,0
9396,96054.69121630031,549.9699988383159,22916.22250663185,60,0.2284056831524377,11,0,0.538548034199806,3,RENT,other,1,0.2385747350412015,low,0,0,0,0.123007431661809,0.2385747350412015,0,0,0,0,0.1808,582.89,0.0728,1,0.177,0
9397,94107.24237008956,725.9806244316651,21355.413136524425,60,0.3833386457253533,7,0,0.4113019510556336,9,MORTGAGE,credit_card,0,0.2269263512399441,high,0,0,0,0.1576679329018621,0.2269263512399441,0,1,1,4,0.1804,542.77,0.0692,0,0.4127,1
9398,60746.2416466619,662.6671924490985,13007.871525058816,60,0.2752464302545183,15,0,0.3784362126589307,13,MORTGAGE,credit_card,0,0.2141345896015524,medium,0,0,0,0.1041632166134104,0.2141345896015524,0,0,0,0,0.1702,323.43,0.0639,0,0.2802,0
9399,59010.18841722139,583.807858333992,10547.329205267177,36,0.1688143474672194,5,0,0.5548429092056562,2,RENT,debt_consolidation,0,0.1787374263324726,medium,0,0,0,0.0936654436643665,0.1787374263324726,0,1,28,3,0.1619,371.78,0.0756,1,0.5197,1
9400,94197.08871456252,674.5281044704944,1000.0,36,0.2077963876315641,10,0,0.3753334188229574,2,RENT,home_improvement,0,0.0106160393451181,high,0,0,0,0.0779929285888154,0.0106160393451181,0,1,34,3,0.2287,38.64,0.0049,0,0.642,0
9401,96457.09751673698,730.9283161653434,32341.167999418714,60,0.499888981820272,5,0,0.7298216022797926,12,OWN,home_improvement,0,0.3352907026201122,high,1,0,0,0.3648297776740851,0.3352907026201122,0,1,31,3,0.2294,910.55,0.1133,1,0.3551,0
9402,63199.46625531382,669.5719834664948,18533.929447776747,36,0.1162120736465524,0,0,0.4206856174882417,11,RENT,credit_card,0,0.2932608540174997,medium,0,0,1,0.0488887479615889,0.2932608540174997,0,1,1,2,0.1903,679.67,0.1291,0,0.4237,0
9403,27384.35790964638,624.9220658485474,15996.026552642188,36,0.3348451488355636,17,1,0.2905199868182729,13,OWN,other,0,0.5841300571967516,medium,0,1,0,0.0972792082258705,0.5841300571967516,0,0,0,0,0.2214,612.03,0.2682,1,0.3686,1
9404,68780.51711975267,664.3545057792443,1000.0,60,0.1297926282413863,2,1,0.5280623845431172,5,OWN,other,1,0.0145390008953316,medium,0,1,0,0.0685386047652647,0.0145390008953316,0,0,0,0,0.1933,26.12,0.0046,0,0.0975,0
9405,93705.77396477576,678.6366474289058,13598.87234227648,60,0.1351129791622187,7,0,0.0287946155074232,1,OWN,other,0,0.1451230993219607,high,0,0,0,0.0038905262850385,0.1451230993219607,0,1,25,3,0.1697,337.76,0.0433,0,0.7025,0
