customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default,income_per_month,loan_to_income_ratio,estimated_monthly_payment,payment_to_income_ratio,risk_score_band,review_flag
6914,139145.23411455622,680.9464998288806,10141.88769878854,36,35,5,0.3277126911749484,0.916966325332632,0,0,1,100,2,0,11595.43617621302,0.07288706482297472,351.5712453157795,0.030319794783285173,good,1
6915,26110.91728547115,639.5739588194087,20998.52430783132,36,56,5,0.1762204209256461,0.447413352190389,1,2,1,60,1,1,2175.9097737892625,0.80420477294803,727.9194524683772,0.3345356783182228,fair,1
6916,49725.5387229382,779.5811922278469,12855.108775865376,36,22,0,0.3339050238404812,0.2936438594072622,0,2,0,0,0,0,4143.794893578183,0.25852125699900846,445.6257784771817,0.1075405008728223,excellent,0
6917,67893.07322660119,572.7960992395404,1000.0,60,33,20,0.2009611737331209,0.1280472623306711,0,1,0,0,0,0,5657.756102216766,0.01472904307406519,23.789908599446402,0.004204831061190574,poor,1
6918,62487.35318574147,701.0917203499718,42524.42979668475,36,42,12,0.1661063003201447,0.8870830073000231,1,2,0,0,0,1,5207.279432145123,0.6805285810330587,1474.1207144060309,0.2830884597863193,good,1
6919,65017.29905010376,667.2844676775536,17685.706266543202,60,34,10,0.4327765226037178,0.3177323975206541,0,2,0,0,0,1,5418.108254175313,0.27201539474351577,420.7413355977192,0.07765465652994881,fair,0
6920,35873.03203220271,734.722821825315,34470.578616837,60,38,2,0.2684880526851831,0.5668402812130128,0,3,1,45,2,0,2989.4193360168924,0.9609050772438847,820.0519146645838,0.27431812744039596,good,0
6921,117118.68160650037,678.5419419190906,14730.103014313148,60,30,13,0.0429086520503262,0.7270334469257971,0,0,1,40,1,0,9759.890133875031,0.1257707379568882,350.4278043709397,0.03590489232237927,good,0
6922,32321.742045701423,680.6050593931129,36981.1642430825,36,40,1,0.3617137212153546,0.3597187226112694,0,1,1,104,2,0,2693.478503808452,1.1441575206450418,1281.9619337454246,0.4759503116348768,good,0
6923,68993.61571132502,661.3352264383202,8483.021365817489,36,48,5,0.1432566216217788,0.2419196551868671,0,2,1,25,3,1,5749.467975943752,0.12295371503920301,294.066200908246,0.051146680368948316,fair,0
6924,106374.91775282094,777.5279482892398,21760.31575855553,36,36,11,0.3283219558472879,0.3568233479792556,1,1,1,94,2,1,8864.576479401745,0.20456246846568218,754.3271565325838,0.08509455112720708,excellent,1
6925,74094.45428562442,680.1684119542203,9077.1058035246,36,31,20,0.0950859826800836,0.3609254898799398,0,2,1,80,2,0,6174.5378571353685,0.12250722258390674,314.6602965826009,0.050960947007234685,good,0
6926,45618.17499291693,817.8755848129431,46007.43188627856,36,36,12,0.2723341177143625,0.6674911838464842,0,0,1,79,1,0,3801.5145827430774,1.00853293434938,1594.8599119246771,0.41953276169056114,excellent,0
6927,34539.73030878127,699.0572957139275,17507.385252615208,36,55,10,0.6211693634288221,0.3765519603674359,2,3,0,0,0,1,2878.310859065106,0.506876721259671,606.8981848635807,0.2108522026873265,good,1
6928,68100.02411916654,681.5231888558129,28284.525529557686,60,55,13,0.1566877252569884,0.6766559118580531,1,1,0,0,0,0,5675.002009930545,0.41533796639554726,672.8862771268856,0.11857022708200779,good,1
6929,52289.11302448601,669.8271128101893,24505.77426318841,36,36,15,0.2446106822543379,0.5376889406939286,1,4,0,0,0,0,4357.426085373834,0.46865920734291583,849.4992087287324,0.1949543588094845,fair,1
6930,81156.93275108933,719.4972829779625,19744.84373214685,36,48,10,0.6299017945840579,0.6532845361876466,0,1,0,0,0,1,6763.077729257445,0.24329213860831292,684.4602805358934,0.10120544341427207,good,1
6931,32956.465568274616,638.8124638964956,25177.198645830227,60,42,7,0.197964288982842,0.3894951479885195,0,3,0,0,0,0,2746.3721306895513,0.7639532398553983,598.9632545744067,0.21809253293213698,fair,0
6932,99391.07210662864,690.2019679327326,33591.72938665253,36,57,18,0.4177172337175693,0.3926826756511322,0,0,0,0,0,0,8282.589342219053,0.3379753198584749,1164.4662693501132,0.14059205655336038,good,0
6933,78466.48569493394,680.5695909875473,26682.059310989436,36,44,6,0.5050981185410476,0.1837267095637576,0,4,0,0,0,0,6538.873807911162,0.34004402101535786,924.9407110546663,0.14145260148531377,good,1
6934,80695.09183057431,702.7673389485633,21624.548732789284,36,40,2,0.4465469742257671,0.6694229321977699,1,0,1,110,1,1,6724.590985881193,0.2679784884305448,749.6207563298719,0.11147455031722896,good,1
6935,118232.3033472005,704.5021228383229,25193.229379783494,36,61,6,0.1541699107753192,0.7004552909623856,1,1,0,0,0,0,9852.691945600041,0.21308245434065576,873.3300239199623,0.08863872215362728,good,1
6936,61866.13504884402,708.1396416128739,39150.38685532784,36,31,16,0.5726242724261259,0.2502956851367406,0,1,0,0,0,0,5155.511254070335,0.632824190872524,1357.1586148569045,0.2632442347055625,good,1
6937,53225.49915800328,686.6433322321304,15831.896269209768,36,46,1,0.4778694595816209,0.35756143332452,0,2,0,0,0,1,4435.45826316694,0.29744946537587796,548.8169118399123,0.12373398173390097,good,1
6938,58567.091149593805,789.8260444644561,1461.130953518099,36,58,8,0.0706401708772614,0.4278563915763735,0,0,0,0,0,0,4880.590929132817,0.02494798571711692,50.65049467656317,0.01037794304043113,excellent,0
6939,69224.20291430227,709.5798171327739,9034.99029354729,36,50,0,0.2456115779340861,0.9244760058887632,1,2,1,61,4,0,5768.6835761918555,0.130517794543649,313.20035118292924,0.0542932103992073,good,1
6940,72271.05315626014,850.0,9778.764922277638,36,33,18,0.54857374401638,0.3631124343229881,0,1,0,0,0,0,6022.587763021678,0.13530679981927582,338.9834973015996,0.056285356159797656,excellent,1
6941,50079.06790194681,683.4895985996111,11187.203636266817,60,32,6,0.2545434079346369,0.1740441774666244,0,1,1,106,4,0,4173.255658495567,0.2233908118647018,266.14255199018197,0.0637733639406006,good,0
6942,20000.0,747.1239304718622,11530.930184839975,60,25,4,0.1721179159521941,0.3600882439949697,0,2,0,0,0,0,1666.6666666666667,0.5765465092131714,274.3197751639406,0.16459186499960923,excellent,0
6943,58172.12997362885,629.1765554137723,19764.004248509715,36,60,14,0.1431500739697227,0.3844020742775907,0,0,1,39,3,0,4847.677497802404,0.3397503969191015,685.1244849521375,0.14133045878596384,fair,0
6944,85794.7699886067,778.0552478717913,22474.17928893798,60,28,19,0.1206339658367281,0.7927712146667981,0,3,1,18,1,0,7149.564165717225,0.2619527890996215,534.6586711314058,0.07478199491101263,excellent,0
6945,79087.74918760477,630.7001244257872,22366.71725458867,60,51,1,0.5595319982751187,0.5155941596553183,1,0,0,0,0,1,6590.645765633731,0.2828088734862029,532.1021591563251,0.08073596700496075,fair,1
6946,110986.6340947748,711.9114612569266,12697.220864748117,36,25,18,0.5355388220459197,0.1476730514854723,1,0,0,0,0,1,9248.886174564566,0.11440315284983937,440.1525518767302,0.04758979011327951,good,1
6947,133664.59631891365,661.4900958905112,29939.000677948054,36,73,8,0.3924754419477997,0.3099847936664308,1,0,0,0,0,1,11138.716359909471,0.22398601800503604,1037.8434532570766,0.09317442150689051,fair,1
6948,97780.01314375404,711.6405457981817,25344.558217785343,36,26,3,0.2548305475463804,0.4901924385324067,0,0,1,46,2,0,8148.33442864617,0.25919978329584725,878.5758784993671,0.10782275642772288,good,0
6949,116475.61927224678,663.5642634189957,35813.08637457478,36,43,1,0.2626252727969339,0.28101900682802,0,0,1,31,3,0,9706.301606020565,0.30747281360710194,1241.4702025161273,0.12790352626361542,fair,0
6950,98003.2287678936,624.7522974255148,28467.61040446716,36,57,9,0.4127729072766679,0.7754629224686733,1,0,0,0,0,1,8166.9357306577995,0.2904762502427148,986.8373165144072,0.12083324136972116,fair,1
6951,126296.9776778215,660.9885397141551,16504.682414112285,60,34,5,0.0946008883951782,0.6970474021714398,0,1,0,0,0,0,10524.74813981846,0.1306815310821165,392.6448860946216,0.03730682015770189,fair,0
6952,130525.60902873802,787.9106086899152,33054.88303632496,60,49,5,0.399860696088979,0.826514525624638,0,1,1,100,1,0,10877.134085728168,0.25324442676068243,786.372646199562,0.07229594118537727,excellent,1
6953,103534.9551233678,712.7093387953603,22735.860863128557,36,39,3,0.5007582349411565,0.0943831922007641,1,2,1,78,1,0,8627.912926947318,0.21959598896641128,788.1446880871306,0.09134824315787798,good,1
6954,96191.40439273756,589.7804979084608,27979.7861888055,60,47,2,0.4810606373187983,0.7903174578352231,0,1,0,0,0,1,8015.950366061464,0.29087615847957304,665.6365560637356,0.08303900667834957,fair,1
6955,68843.03484187898,756.6767890868042,27204.29734697336,60,55,16,0.3890886032727678,0.2007032865391037,3,1,1,86,4,0,5736.919570156581,0.3951641209464683,647.1877473966583,0.11281101981113938,excellent,1
6956,73759.8815710827,617.5940073770905,18756.80166720259,60,37,8,0.2681912746208122,0.527327738964185,0,2,0,0,0,0,6146.656797590225,0.2542954417418945,446.2225972806935,0.07259598378471976,fair,1
6957,64864.88005949213,732.0351501640706,21032.70380430605,60,60,16,0.2906193648295631,0.7531239272261253,0,1,1,19,3,0,5405.406671624344,0.3242541076880313,500.36610110366945,0.09256770700302183,good,0
6958,93637.54832685168,718.7215603317134,18686.253679458016,36,46,11,0.2560514439146154,0.9020143853636308,1,1,0,0,0,0,7803.12902723764,0.19955940766445668,647.7639736790185,0.08301336186226282,good,1
6959,53389.55887921955,723.1417326375948,11470.537117584709,36,65,1,0.356731408221517,0.4505655623523316,2,0,1,89,2,0,4449.129906601629,0.21484607399209024,397.62923221402264,0.08937235829743859,good,1
6960,69266.8137066027,809.7232416317726,1000.0,60,32,8,0.1866769626421312,0.4797891637637057,1,0,0,0,0,0,5772.2344755502245,0.014436927966996128,23.789908599446402,0.004121438360845043,excellent,1
6961,20000.0,621.9951352568589,13061.94447232984,36,34,1,0.321957897231674,0.4518767844079692,1,1,1,17,2,0,1666.6666666666667,0.6530972235838371,452.7957931274578,0.2716774757134682,fair,1
6962,126692.69684317528,722.755634312078,21991.65656466386,60,39,6,0.3519063187043148,0.8379909841974713,0,0,0,0,0,0,10557.724736931274,0.1735826698180743,523.1794996237686,0.049554190188735935,good,1
6963,68385.76252241044,768.171202870267,30855.84879223724,60,27,17,0.1742252103455967,0.4772024387131715,0,2,0,0,0,0,5698.813543534204,0.4512028184473981,734.0578225256626,0.1288088857073953,excellent,0
6964,88667.4131200973,634.966080886259,27959.899884483053,60,53,6,0.1942496785257199,0.5832397213456763,2,1,1,107,2,0,7388.951093341442,0.31533456204814375,665.1634627015238,0.09002136490129362,fair,1
6965,118733.60084134206,627.7972493639504,17203.869050117617,36,41,5,0.164610115723279,0.736825051352801,0,1,1,41,3,1,9894.466736778506,0.1448946964302162,596.3767146546036,0.06027376011862781,fair,0
6966,84008.8031232354,659.8968722859296,13198.23366179707,60,28,3,0.2280165276813847,0.0968700804588505,0,0,1,59,4,1,7000.733593602949,0.15710536480657894,313.9847724882891,0.04485026722490172,fair,0
6967,118330.31106280294,702.7313125075448,18201.25808707116,36,32,2,0.3989333104353462,0.9713348826395688,1,0,0,0,0,0,9860.859255233578,0.1538173771660007,630.9514719582119,0.06398544544273396,good,1
6968,37747.86563545899,581.2666608227333,10249.935364215484,60,32,4,0.2967007224881091,0.8082436227877435,1,0,1,6,1,1,3145.6554696215826,0.2715368191391337,243.84502546491973,0.07751803328186348,fair,1
6969,146921.29768793104,718.5981393600821,1000.0,36,53,19,0.1958865371039228,0.446298104465954,1,0,1,68,4,1,12243.441473994253,0.006806365147395096,34.6652670348317,0.00283133358424029,good,1
6970,107613.30595466297,581.4129280777992,4548.553750252529,36,47,11,0.243460001914459,0.2999214929434432,0,0,0,0,0,1,8967.775496221913,0.042267577506879574,157.67683037478912,0.01758260233249986,fair,1
6971,81276.07477459923,770.5331578065212,33747.41358161484,60,40,16,0.0753406239167353,0.4372970209677215,0,0,1,95,3,0,6773.006231216602,0.41521953016051066,802.8478845743331,0.11853641603864064,excellent,0
6972,117752.37997876336,715.9636779663086,38572.8490543849,36,38,3,0.625542570674565,0.1824778837546593,1,0,1,110,4,0,9812.698331563613,0.32757596119088156,1337.138112764508,0.1362660980137534,good,1
6973,39940.95342031884,813.9197910494922,27539.40973931394,36,39,12,0.2357173375835235,0.7724184097804263,0,2,1,14,1,0,3328.41278502657,0.6895030634049545,954.6609925949625,0.28682169369221433,excellent,0
6974,66341.55363691518,726.8148632426509,19418.47374749881,36,63,17,0.3865770174921497,0.1909054335274307,0,0,0,0,0,0,5528.462803076265,0.2927045370912276,673.1465778659153,0.12176017126670158,good,0
6975,118327.51189207136,658.6667684215306,6070.196273499598,36,39,16,0.209854159958563,0.7336682155175785,0,0,1,112,3,0,9860.625991005947,0.05129995701240666,210.42497477470386,0.021339920502541757,fair,0
6976,20000.0,624.0926005347635,18388.67974475131,60,52,15,0.3373398602489052,0.5489171638607641,0,3,1,79,4,0,1666.6666666666667,0.9194339871915937,437.465010392125,0.26247900607778757,fair,0
6977,91813.73324876415,696.7223740654504,26118.392476737117,60,38,15,0.3500961499182263,0.236754071396784,1,1,1,119,3,0,7651.144437397013,0.2844715224212301,621.3541697860445,0.08121061820082749,good,1
6978,90965.28479535462,677.8824588065488,28298.812724939853,36,62,20,0.3043946284389728,0.1938931125031807,1,3,1,76,3,0,7580.440399612885,0.3110946421845745,980.9858998787333,0.12941014611755536,good,1
6979,134076.77450466488,763.0297324414094,26888.110008150004,36,27,8,0.1769747899180575,0.6475504209509169,0,3,1,104,2,1,11173.064542055406,0.20054263765879865,932.0835134944508,0.08342236902889684,excellent,0
6980,27511.33740833291,614.9966828551605,32095.680676912656,36,52,6,0.7859048457726637,0.8701127212300261,0,1,0,0,0,0,2292.611450694409,1.1666346931583398,1112.605341329865,0.4853004378511534,fair,1
6981,123288.931710949,821.4631400322685,39429.52264211215,36,33,1,0.2454822260616743,0.851385823238116,0,0,0,0,0,0,10274.077642579083,0.3198139694667392,1366.8349314447603,0.13303723982453855,excellent,1
6982,58215.87770553291,769.2343859200496,15949.776482598849,60,69,3,0.0460260202942531,0.482865983357537,0,0,1,27,2,0,4851.323142127742,0.27397639803700813,379.4437247026263,0.07821448159769286,excellent,0
6983,61589.71620264436,665.753345882,48053.12048103098,36,50,8,0.3007061009765853,0.6680648123140324,1,2,1,31,3,0,5132.476350220363,0.7802133772161723,1665.7742533318792,0.3245556607261918,fair,1
6984,38339.86839120621,805.8474628346333,1000.0,36,22,1,0.7541459998015738,0.132946273499106,0,0,1,118,3,1,3194.9890326005175,0.02608250998074061,34.6652670348317,0.010849886077939522,excellent,1
6985,42364.43887599224,625.181033345991,12216.885544448032,36,31,15,0.2138789766764984,0.5584052535063452,0,0,0,0,0,0,3530.3699063326862,0.2883759555961667,423.5015997322663,0.11995955405484296,fair,0
6986,87105.67042361767,694.3912852940659,22000.00253414752,36,50,7,0.1415371989197908,0.385021198699887,1,1,0,0,0,0,7258.805868634806,0.25256682402997627,762.6359626131979,0.10506355677639391,good,1
6987,41630.04255655933,590.6470263901242,25490.25922618416,60,50,6,0.1737360737442914,0.9620361415869416,1,1,0,0,0,1,3469.170213046611,0.6123044239251095,606.4109371671165,0.17479999531639265,fair,1
6988,97208.53000958748,809.2598479410988,18183.643462734093,36,49,19,0.2369779734011822,0.5548822579756896,0,1,0,0,0,0,8100.71083413229,0.18705810550528457,630.3408563018492,0.0778130301316397,excellent,0
6989,55111.01859090739,564.6829230843316,15042.340602533544,36,44,1,0.4177531451007757,0.5903639694324692,0,0,0,0,0,1,4592.584882575616,0.2729461546323586,521.4467538157165,0.11354101601487167,poor,1
6990,38608.98582454057,579.1690812616489,42025.85414004963,36,38,12,0.0687310839878388,0.8929094294349974,0,0,1,73,3,1,3217.4154853783807,1.0884993024667522,1456.8374561317078,0.45279742771785053,poor,1
6991,59165.72560920316,635.5700825057157,14564.774239051903,36,55,12,0.3271034567268743,0.7381893847072156,1,0,0,0,0,1,4930.477134100263,0.2461691137704935,504.8917882987719,0.10240221675594581,fair,1
6992,85101.21575268917,772.5626572273313,9806.26040769563,60,32,20,0.4074801452669052,0.1269646834774487,0,3,1,77,1,0,7091.767979390764,0.1152305560014344,233.29003880144904,0.03289589273739812,excellent,0
6993,66679.40214206942,746.8391420255219,36908.256528822,36,43,8,0.2049798211093056,0.3472472574617336,1,1,1,70,4,0,5556.616845172452,0.5535181081802517,1279.4345683616853,0.23025423630621472,excellent,1
6994,76026.30354998395,688.5435439760374,28491.526911596004,36,35,19,0.2535637835443282,0.2858609895461517,1,2,0,0,0,0,6335.525295831995,0.3747588082128618,987.6663886205693,0.1558933699016939,good,1
6995,95886.22385508251,751.3248347817107,30947.172217477037,36,34,14,0.5610729273519128,0.7380918728011613,2,1,0,0,0,1,7990.51865459021,0.3227488889741476,1072.7919888917663,0.13425811704240692,excellent,1
6996,107472.64354850848,671.9210392702196,21958.71237575532,36,36,7,0.4427821815420765,0.99,0,7,0,0,0,1,8956.053629042373,0.20431908670451374,761.2046282466218,0.08499330840239959,good,1
6997,65697.14074231707,709.5700145487598,6240.133091720938,60,33,11,0.2070635015537756,0.3507684096611154,1,0,1,77,4,0,5474.761728526423,0.09498332836282079,148.452195900422,0.02711573639813241,good,1
6998,43673.33953271524,795.6208252959282,20846.197148325868,36,49,9,0.3751138398043238,0.7693285064176933,0,1,0,0,0,0,3639.4449610596034,0.4773208866299972,722.6389908074634,0.19855747190596718,excellent,0
6999,77282.83436767549,662.736678875705,4863.124052888197,60,24,12,0.3896320971312082,0.0770445123416683,0,1,0,0,0,0,6440.236197306291,0.06292631594862072,115.69327672597956,0.017964135656453963,fair,0
7000,89119.48758312216,626.3539165459806,22423.07065594737,36,47,6,0.4854482138708617,0.900949584864002,1,3,1,46,4,1,7426.62396526018,0.2516068175861274,777.3017320293144,0.10466421021996886,fair,1
7001,31178.240820841485,712.9260200028893,26534.02933780409,36,34,6,0.279112289795561,0.4680939377549367,0,1,0,0,0,0,2598.1867350701236,0.8510431839122894,919.8092125050374,0.35401967061701306,good,0
